Timestamp,Rainfall at Nayabazar - Namsaling,Rainfall at Sandakpur - Valley,Water Level at Mai Khola,Rainfall at Mai Beni,Rainfall at Pashupatingar,Rainfall at Sandakpur - Hilltop
2024-09-02T13:45:00+00:00,0.0,0.0,1.65100002289,0.0,0.0,0.0
2024-09-02T13:55:00+00:00,,,1.62899971008,0.0,0.0,0.0
2024-09-02T14:00:00+00:00,0.0,0.0,,0.0,0.0,0.0
2024-09-02T14:05:00+00:00,,,1.62599945068,0.0,0.0,0.0
2024-09-02T14:15:00+00:00,0.0,0.0,1.63700008392,0.0,0.0,0.0
2024-09-02T14:25:00+00:00,,,1.60099983215,0.0,0.0,0.0
2024-09-02T14:30:00+00:00,0.0,0.0,,0.0,0.0,0.0
2024-09-02T14:35:00+00:00,,,1.58599948883,0.0,0.0,0.0
2024-09-02T14:45:00+00:00,0.0,0.0,1.55900001526,0.0,0.0,0.0
2024-09-02T14:55:00+00:00,,,1.5999994278,0.0,0.0,0.0
2024-09-02T15:00:00+00:00,0.0,0.0,,0.0,0.0,0.0
2024-09-02T15:05:00+00:00,,,1.59799957275,0.0,0.0,0.0
2024-09-02T15:15:00+00:00,0.0,0.0,1.58199977875,0.0,0.0,0.0
2024-09-02T15:25:00+00:00,,,1.57899951935,0.0,0.0,0.0
2024-09-02T15:30:00+00:00,0.0,0.0,,0.0,0.0,0.0
2024-09-02T15:35:00+00:00,,,1.58399963379,0.0,0.0,0.0
2024-09-02T15:45:00+00:00,0.0,0.0,1.58799934387,0.0,0.0,0.0
2024-09-02T15:55:00+00:00,,,1.58099937439,0.0,0.0,0.0
2024-09-02T16:00:00+00:00,0.0,0.0,,0.0,0.0,0.0
2024-09-02T16:05:00+00:00,,,1.54299926758,0.0,0.0,0.0
2024-09-02T16:15:00+00:00,0.0,0.0,1.51299953461,0.0,0.0,0.0
2024-09-02T16:25:00+00:00,,,1.50099945068,0.0,0.0,0.0
2024-09-02T16:30:00+00:00,0.0,0.0,,0.0,0.0,0.0
2024-09-02T16:35:00+00:00,,,1.48999977112,0.0,0.0,0.0
2024-09-02T16:45:00+00:00,0.0,0.0,1.47900009155,0.0,0.0,0.0
2024-09-02T16:55:00+00:00,,,1.48600006104,0.0,0.0,0.0
2024-09-02T17:00:00+00:00,0.0,0.0,,0.0,0.0,0.0
2024-09-02T17:05:00+00:00,,,1.47599983215,0.0,0.0,0.0
2024-09-02T17:15:00+00:00,0.0,0.0,1.48199939728,0.0,0.0,0.0
2024-09-02T17:25:00+00:00,,,1.44899940491,0.0,0.0,0.0
2024-09-02T17:30:00+00:00,0.0,0.0,,0.0,0.0,0.0
2024-09-02T17:35:00+00:00,,,1.46299934387,0.0,0.0,0.0
2024-09-02T17:45:00+00:00,0.0,0.0,1.45300006866,0.0,0.0,0.0
2024-09-02T17:55:00+00:00,,,1.43400001526,0.0,0.0,0.0
2024-09-02T18:00:00+00:00,0.0,0.0,,0.0,0.0,0.0
2024-09-02T18:05:00+00:00,,,1.43699932098,0.0,0.0,0.0
2024-09-02T18:15:00+00:00,0.0,0.0,1.43999958038,0.0,0.0,0.0
