dateTime,t+1,t+2,t+3,t+4
2024-02-19 09:00:00,2.7894032491483984,2.689741584561424,2.972045927001181,2.8911369163477807
2024-02-19 10:00:00,2.668320000193396,2.577607336156494,2.8613337146810807,2.7885116641691683
2024-02-19 11:00:00,2.5521335943875316,2.4712121021584195,2.7593662550197746,2.6952357530271294
2024-02-19 12:00:00,2.4559546203193374,2.384118041613349,2.677130817645291,2.6230605410378343
2024-02-19 13:00:00,2.398278731511758,2.3294280287584246,2.6231558563657216,2.57233358696609
2024-02-19 14:00:00,2.3043023529793705,2.2419976606763083,2.5410727225834324,2.494705372928413
2024-02-19 15:00:00,2.251875858809825,2.1883711079733423,2.486411464374956,2.434975887619926
2024-02-19 16:00:00,2.196629048933505,2.129946306919976,2.424719743841939,2.365983457023623
2024-02-19 17:00:00,2.0581258673433043,1.9967233774545743,2.2968555550720486,2.241097505054049
2024-02-19 18:00:00,1.88985773720281,1.8392046665420014,2.1481039706126492,2.1049559445180597
2024-02-19 19:00:00,1.7493578765223583,1.7081409469594615,2.0227276677901793,1.9972072692435652
2024-02-19 20:00:00,1.6411002769388177,1.6096257552994053,1.9297430747071485,1.9227123636227346
2024-02-19 21:00:00,1.7231919275260947,1.6981121353310902,2.026781028379865,2.022318100418258
2024-02-19 22:00:00,1.8652499312294133,1.846164898278762,2.1843843977323787,2.182327914867188
2024-02-19 23:00:00,2.0343067381799815,2.0182110595730918,2.3628165026163948,2.374560066511481
2024-02-20 00:00:00,2.159633027042443,2.147655678869904,2.498563036557774,2.526517239967811
2024-02-20 01:00:00,2.2971945996239747,2.287690667355075,2.6412705339297826,2.683580319304069
2024-02-20 02:00:00,2.4362741527916203,2.425135415942569,2.780331281374254,2.8215166552726934
2024-02-20 03:00:00,2.5821576080636928,2.5533163500198226,2.8954299096722385,2.912754878785155
2024-02-20 04:00:00,2.732965435251362,2.6748329783879727,2.9935399783316003,2.9753467394305164
2024-02-20 05:00:00,2.8333727272961156,2.7566657692477317,3.0608027455413094,3.020321888582615
2024-02-20 06:00:00,2.8041278685582163,2.725132523360034,3.025206244361747,2.9772539216760676
2024-02-20 07:00:00,2.7751765783248117,2.6944465430904465,2.9912334444379733,2.937335394922701
2024-02-20 08:00:00,2.738189244589745,2.656879228689794,2.951468982007949,2.893857698025926
2024-02-20 09:00:00,2.6375704445857453,2.56279944460467,2.859916064440542,2.8065177768202743
2024-02-20 10:00:00,2.5321112390806677,2.4666312000185178,2.769190159234625,2.7256631988286317
2024-02-20 11:00:00,2.4553125707362256,2.396503168876973,2.7027388796347696,2.667295620220266
2024-02-20 12:00:00,2.389774405313912,2.3352967450263704,2.6432640433801695,2.613148315251083
2024-02-20 13:00:00,2.319314652774325,2.268057146050509,2.577874475478846,2.549241419079355
2024-02-20 14:00:00,2.259321752356852,2.2083128337818367,2.5184658521563144,2.486259455844395
2024-02-20 15:00:00,2.2054800879548213,2.1515106081253936,2.4590404241264343,2.4192696005115195
2024-02-20 16:00:00,2.125149094335774,2.0693696458568276,2.3755226780400807,2.3295123925855745
2024-02-20 17:00:00,2.013081132934621,1.9593370922900961,2.266918589898824,2.2203593530817844
2024-02-20 18:00:00,1.8648743374423042,1.8193535595268182,2.1327201574581993,2.0962866743064597
2024-02-20 19:00:00,1.693966854694791,1.657572705880844,1.9750029805921914,1.958727698482579
2024-02-20 20:00:00,1.6239651445891543,1.5948025256031295,1.9164311339661901,1.9132374444072386
2024-02-20 21:00:00,1.7058242883560415,1.6822466676076984,2.011740574029785,2.010036883708787
2024-02-20 22:00:00,1.8484263473679257,1.830455154976398,2.169393056051557,2.168675671321149
2024-02-20 23:00:00,1.9799426628540446,1.965976788675946,2.3116207407520615,2.322534809855815
2024-02-21 00:00:00,2.1125764872412147,2.1016144637809444,2.4525787090194737,2.4779793292646457
2024-02-21 01:00:00,2.24974626636434,2.2389601064054876,2.5913432161965204,2.6269588319568187
2024-02-21 02:00:00,2.3685992241833937,2.3557603569606003,2.70684849127882,2.743195212513924
2024-02-21 03:00:00,2.488790673944211,2.463560236414015,2.804881547223014,2.8224100193655595
2024-02-21 04:00:00,2.593769394332803,2.546017827046765,2.8678463399914498,2.8519778071210755
2024-02-21 05:00:00,2.6803673909867625,2.611730608105559,2.9157767278204507,2.8722311070262996
2024-02-21 06:00:00,2.6712319557213133,2.595887735953389,2.8932903679164896,2.8399787978593665
2024-02-21 07:00:00,2.6540544892816587,2.5741983732943914,2.867010451855941,2.807242580318409
2024-02-21 08:00:00,2.596662650963891,2.51823773086367,2.8106745776498347,2.7509390354891248
2024-02-21 09:00:00,2.480968441969753,2.4142915050115583,2.7135909980928,2.6672031478695497
2024-02-21 10:00:00,2.410410699621846,2.351323237558363,2.6554168808426946,2.6186510350721686
2024-02-21 11:00:00,2.38924222963051,2.32971281275709,2.6323791882176426,2.5943567938692476
2024-02-21 12:00:00,2.3428450456737235,2.2850269958367027,2.5883323482373046,2.5510759939717658
2024-02-21 13:00:00,2.2819538579699,2.2269204311554374,2.5329001689763944,2.4955509707142913
2024-02-21 14:00:00,2.262418266987788,2.202689093593922,2.5041483977598786,2.4584895720815583
2024-02-21 15:00:00,2.240974054622225,2.1744976413792516,2.4695734415411663,2.4127819577669376
2024-02-21 16:00:00,2.1956027608057163,2.124557065179702,2.4147934091209873,2.350258043877956
2024-02-21 17:00:00,2.088217673020295,2.0205069351995624,2.31390052086124,2.249893044248858
2024-02-21 18:00:00,1.910444958988361,1.8552310259358245,2.1599835353937498,2.110697751412639
2024-02-21 19:00:00,1.7568653624974944,1.7130332254202998,2.0253824085260033,1.9962449502515454
2024-02-21 20:00:00,1.688784763303174,1.6538124060505117,1.9722923660505727,1.958348480608747
2024-02-21 21:00:00,1.728396964282735,1.7018118203786685,2.0292925782697697,2.022800582754104
2024-02-21 22:00:00,1.8490145764779058,1.829485424273288,2.1669588846354215,2.1642958456358987
